20230101T000018.200000,1,1,1123.956801138439,943.1117372944597,-311.867536226639,0,0,0
20230101T000018.200000,0,0,0,0,0,0,0,0
20230101T000018.300000,1,1,1270.651006329411,733.6107005503544,-311.867536226639,0,0,0
20230101T000018.300000,0,0,0,0,0,0,0,0
20230101T000018.400000,1,1,1378.737123673497,501.819273894953,-311.867536226639,0,0,0
20230101T000018.400000,0,0,0,0,0,0,0,0
20230101T000018.500000,1,1,1444.931011189412,254.7803225350584,-311.867536226639,0,0,0
20230101T000018.500000,0,0,0,0,0,0,0,0
20230101T000018.600000,1,1,1467.221401100709,8.984139962492388e-14,-311.867536226639,0,0,0
20230101T000018.600000,0,0,0,0,0,0,0,0
20230101T000018.700000,1,1,1444.931011189412,-254.7803225350582,-311.867536226639,0,0,0
20230101T000018.700000,0,0,0,0,0,0,0,0
20230101T000018.800000,1,1,1378.737123673497,-501.8192738949528,-311.867536226639,0,0,0
20230101T000018.800000,0,0,0,0,0,0,0,0
20230101T000018.900000,1,1,1270.651006329411,-733.610700550354,-311.867536226639,0,0,0
20230101T000018.900000,0,0,0,0,0,0,0,0
20230101T000019,1,1,1123.956801138439,-943.1117372944597,-311.867536226639,0,0,0
20230101T000019,0,0,0,0,0,0,0,0
20230101T000019.100000,1,1,963.5940612633873,1148.366684313087,-52.34924505375145,0,0,0
20230101T000019.100000,0,0,0,0,0,0,0,0
20230101T000019.200000,1,1,1148.366684313087,963.5940612633875,-52.34924505375145,0,0,0
20230101T000019.200000,0,0,0,0,0,0,0,0
20230101T000019.300000,1,1,1298.246766761515,749.5431202643219,-52.34924505375145,0,0,0
20230101T000019.300000,0,0,0,0,0,0,0,0
20230101T000019.400000,1,1,1408.680278146456,512.7176908431447,-52.34924505375145,0,0,0
20230101T000019.400000,0,0,0,0,0,0,0,0
20230101T000019.500000,1,1,1476.311752106532,260.3135938333687,-52.34924505375145,0,0,0
20230101T000019.500000,0,0,0,0,0,0,0,0
20230101T000019.600000,1,1,1499.086240528644,9.179255830546214e-14,-52.34924505375145,0,0,0
20230101T000019.600000,0,0,0,0,0,0,0,0
20230101T000019.700000,1,1,1476.311752106532,-260.3135938333685,-52.34924505375145,0,0,0
20230101T000019.700000,0,0,0,0,0,0,0,0
20230101T000019.800000,1,1,1408.680278146456,-512.7176908431446,-52.34924505375145,0,0,0
20230101T000019.800000,0,0,0,0,0,0,0,0
